#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","HD66","SAMN11953769","PRJNA546129","GCA_006337185.1"," Chromosome",2.52171,32.0984,"chromosome:NZ_CP040868.1/CP040868.1; plasmid pHD66_1:NZ_CP040869.1/CP040869.1; plasmid pHD66_2:NZ_CP040870.1/CP040870.1",,3,2280,"2019-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/337/185/GCA_006337185.1_ASM633718v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/337/185/GCF_006337185.1_ASM633718v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","s29","SAMN09865965","PRJNA486830","GCA_016809135.1","Scaffold",2.49762,31.9,,"QVUJ01",26,2224,"2021-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/809/135/GCA_016809135.1_ASM1680913v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/809/135/GCF_016809135.1_ASM1680913v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0182","SAMN11792342","PRJNA543692","GCA_007678155.1","Scaffold",2.54018,31.9,,"VEEB01",48,2309,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/678/155/GCA_007678155.1_ASM767815v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/678/155/GCF_007678155.1_ASM767815v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","hHESN103B","SAMN16402359","PRJNA668279","GCA_015070395.1","Contig",2.43116,32,,"JADCSS01",25,2146,"2020-10-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/070/395/GCA_015070395.1_ASM1507039v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/070/395/GCF_015070395.1_ASM1507039v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R5950","SAMN15665275","PRJNA649052","GCA_015273785.1","Contig",2.42515,32.1,,"JACGQM01",31,2184,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/785/GCA_015273785.1_ASM1527378v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/785/GCF_015273785.1_ASM1527378v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","14-1779 M5","SAMN11938472","PRJNA545947","GCA_006151885.1","Contig",2.5706,32,,"VDEO01",55,2360,"2019-06-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/151/885/GCA_006151885.1_ASM615188v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/151/885/GCF_006151885.1_ASM615188v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","MO34","SAMD00099650","PRJDB6506","GCA_009932695.1","Contig",2.54062,32,,"BEZU01",280,2306,"2020-01-16T21:01:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/932/695/GCA_009932695.1_ASM993269v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/932/695/GCF_009932695.1_ASM993269v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SA6","SAMN03401364","PRJNA278199","GCA_001476515.1","Contig",2.54015,32.1,,"LDTG01",66,2338,"2015-12-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/476/515/GCA_001476515.1_ASM147651v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/476/515/GCF_001476515.1_ASM147651v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SE68","SAMN12840241","PRJNA574294","GCA_009026065.1","Contig",2.54464,31.9,,"WBQA01",124,2331,"2019-10-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/026/065/GCA_009026065.1_ASM902606v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/026/065/GCF_009026065.1_ASM902606v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","F530B","SAMN13141284","PRJNA579981","GCA_009757165.1","Contig",2.46641,32,,"WITG01",50,2207,"2019-12-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/757/165/GCA_009757165.1_ASM975716v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/757/165/GCF_009757165.1_ASM975716v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","APC 3805","SAMN10929344","PRJNA521309","GCA_009897005.1","Contig",2.74382,32.5,,"SHEN01",228,2446,"2020-01-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/897/005/GCA_009897005.1_ASM989700v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/005/GCF_009897005.1_ASM989700v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","AM346","SAMN21849943","PRJNA636233","GCA_021191175.1","Contig",2.45913,32.1,,"JAIWMV01",50,2229,"2021-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/191/175/GCA_021191175.1_ASM2119117v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/191/175/GCF_021191175.1_ASM2119117v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0582","SAMN11792742","PRJNA543692","GCA_007665715.1","Scaffold",2.58506,31.9,,"VDNS01",91,2363,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/665/715/GCA_007665715.1_ASM766571v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/665/715/GCF_007665715.1_ASM766571v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R5981","SAMN15665298","PRJNA649052","GCA_015273345.1","Contig",2.4688,32,,"JACGRH01",28,2199,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/345/GCA_015273345.1_ASM1527334v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/345/GCF_015273345.1_ASM1527334v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","s24","SAMN09865960","PRJNA486830","GCA_016809195.1","Scaffold",2.44238,31.9,,"QVUE01",22,2154,"2021-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/809/195/GCA_016809195.1_ASM1680919v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/809/195/GCF_016809195.1_ASM1680919v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0519","SAMN11792679","PRJNA543692","GCA_007666715.1","Scaffold",2.44571,32,,"VDPR01",41,2215,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/715/GCA_007666715.1_ASM766671v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/715/GCF_007666715.1_ASM766671v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0248","SAMN11792408","PRJNA543692","GCA_007677315.1","Scaffold",2.56058,32,,"VECK01",67,2350,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/677/315/GCA_007677315.1_ASM767731v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/677/315/GCF_007677315.1_ASM767731v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","GKN4W","SAMN21849933","PRJNA636233","GCA_021215415.1","Contig",2.44399,32.1,,"JAIWML01",46,2235,"2021-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/215/415/GCA_021215415.1_ASM2121541v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/215/415/GCF_021215415.1_ASM2121541v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0525","SAMN11792685","PRJNA543692","GCA_007666595.1","Scaffold",2.44341,32,,"VDPM01",45,2214,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/595/GCA_007666595.1_ASM766659v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/595/GCF_007666595.1_ASM766659v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","4928STDY7387939","SAMEA4623348","PRJEB22252","GCA_902166085.1","Contig",2.44573,32,,"CABHIX01",33,2194,"2019-07-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/166/085/GCA_902166085.1_26009_2_36","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/166/085/GCF_902166085.1_26009_2_36"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","s19","SAMN09865955","PRJNA486830","GCA_016809235.1","Scaffold",2.4818,31.9,,"QVTZ01",24,2210,"2021-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/809/235/GCA_016809235.1_ASM1680923v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/809/235/GCF_016809235.1_ASM1680923v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","s32","SAMN09865968","PRJNA486830","GCA_016808435.1","Scaffold",2.55747,31.8,,"QVUM01",29,2282,"2021-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/808/435/GCA_016808435.1_ASM1680843v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/808/435/GCF_016808435.1_ASM1680843v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SCH-16","SAMN07839769","PRJNA415995","GCA_002750025.1","Scaffold",2.53473,32.5,,"PEJF01",164,2290,"2017-11-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/025/GCA_002750025.1_ASM275002v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/025/GCF_002750025.1_ASM275002v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0535","SAMN11792695","PRJNA543692","GCA_007666445.1","Scaffold",2.48816,32,,"VDPD01",35,2247,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/445/GCA_007666445.1_ASM766644v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/445/GCF_007666445.1_ASM766644v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0508","SAMN11792668","PRJNA543692","GCA_007666905.1","Scaffold",2.45376,32.1,,"VDQA01",41,2212,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/905/GCA_007666905.1_ASM766690v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/905/GCF_007666905.1_ASM766690v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","ABKVH","SAMN17729845","PRJNA694925","GCA_022352725.1","Contig",2.58876,32,,"JAKSAC01",46,2416,"2022-02-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/352/725/GCA_022352725.1_ASM2235272v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/352/725/GCF_022352725.1_ASM2235272v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","M01","SAMN05194377","PRJNA319645","GCA_001659505.1","Contig",2.40112,32,,"LYWE01",33,2194,"2016-06-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/505/GCA_001659505.1_ASM165950v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/505/GCF_001659505.1_ASM165950v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6025","SAMN15665257","PRJNA649052","GCA_015274155.1","Contig",2.40524,32,,"JACGPU01",30,2134,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/155/GCA_015274155.1_ASM1527415v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/155/GCF_015274155.1_ASM1527415v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R5956","SAMN15665305","PRJNA649052","GCA_015273195.1","Contig",2.54756,31.8,,"JACGRO01",26,2285,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/195/GCA_015273195.1_ASM1527319v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/195/GCF_015273195.1_ASM1527319v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","I4","SAMEA104168468","PRJEB21503","GCA_900205815.1","Scaffold",2.39773,32.1,,"OANX01",26,2151,"2017-11-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/815/GCA_900205815.1_WGS415_S22","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/815/GCF_900205815.1_WGS415_S22"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","IIF7SC-B5","SAMN15815280","PRJNA657113","GCA_014323385.1","Scaffold",2.52787,31.9,,"JACMVV01",33,2250,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/323/385/GCA_014323385.1_ASM1432338v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/323/385/GCF_014323385.1_ASM1432338v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6030","SAMN15665252","PRJNA649052","GCA_015274255.1","Contig",2.42853,32,,"JACGPP01",27,2141,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/255/GCA_015274255.1_ASM1527425v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/255/GCF_015274255.1_ASM1527425v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6002","SAMN15665285","PRJNA649052","GCA_015273575.1","Contig",2.37106,32,,"JACGQU01",23,2070,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/575/GCA_015273575.1_ASM1527357v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/575/GCF_015273575.1_ASM1527357v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6004","SAMN15665287","PRJNA649052","GCA_015273535.1","Contig",2.36775,32,,"JACGQW01",22,2064,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/535/GCA_015273535.1_ASM1527353v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/535/GCF_015273535.1_ASM1527353v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6003","SAMN15665286","PRJNA649052","GCA_015273595.1","Contig",2.3722,32,,"JACGQV01",22,2069,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/595/GCA_015273595.1_ASM1527359v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/595/GCF_015273595.1_ASM1527359v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6005","SAMN15665288","PRJNA649052","GCA_015273525.1","Contig",2.3672,32,,"JACGQX01",23,2068,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/525/GCA_015273525.1_ASM1527352v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/525/GCF_015273525.1_ASM1527352v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","ABKUX","SAMN04286996","PRJNA302961","GCA_002221835.1","Contig",2.85146,31.9,,"LYLT01",345,2608,"2017-07-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/221/835/GCA_002221835.1_ASM222183v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/221/835/GCF_002221835.1_ASM222183v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","I6","SAMEA104168469","PRJEB21503","GCA_900199525.1","Scaffold",2.44452,31.9,,"FZQW01",28,2204,"2017-11-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/199/525/GCA_900199525.1_WGS411_S19","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/199/525/GCF_900199525.1_WGS411_S19"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","I6","SAMEA104168470","PRJEB21503","GCA_900205845.1","Scaffold",2.44652,32,,"OANW01",26,2206,"2017-11-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/845/GCA_900205845.1_WGS416_S23","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/845/GCF_900205845.1_WGS416_S23"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","30SP","SAMN25227162","PRJNA767482","GCA_021728775.1","Contig",2.46946,31.9,,"JAKKEK01",28,2230,"2022-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/728/775/GCA_021728775.1_ASM2172877v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/728/775/GCF_021728775.1_ASM2172877v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6006","SAMN15665289","PRJNA649052","GCA_015273505.1","Contig",2.36743,32,,"JACGQY01",23,2073,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/505/GCA_015273505.1_ASM1527350v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/505/GCF_015273505.1_ASM1527350v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SE48","SAMN12840226","PRJNA574294","GCA_008922455.1","Contig",2.60874,31.8,,"WBQO01",83,2385,"2019-10-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/922/455/GCA_008922455.1_ASM892245v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/922/455/GCF_008922455.1_ASM892245v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","APC 3801","SAMN10929340","PRJNA521309","GCA_009897085.1","Contig",2.48189,32,,"SHER01",31,2191,"2020-01-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/897/085/GCA_009897085.1_ASM989708v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/085/GCF_009897085.1_ASM989708v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","JMF-2008-C-0012","SAMN26531261","PRJNA804670","GCA_022586515.1","Contig",2.45541,32,,"JAKZOW01",26,2211,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/586/515/GCA_022586515.1_ASM2258651v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/586/515/GCF_022586515.1_ASM2258651v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","JMF-2008-C-0011","SAMN26531260","PRJNA804670","GCA_022586555.1","Contig",2.42914,32,,"JAKZOX01",31,2191,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/586/555/GCA_022586555.1_ASM2258655v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/586/555/GCF_022586555.1_ASM2258655v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6052","SAMN15665226","PRJNA649052","GCA_015274905.1","Contig",2.55833,31.9,,"JACGOP01",38,2271,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/905/GCA_015274905.1_ASM1527490v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/905/GCF_015274905.1_ASM1527490v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","JMF-2008-C-0019","SAMN26531268","PRJNA804670","GCA_022586395.1","Contig",2.46762,32,,"JAKZOP01",25,2245,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/586/395/GCA_022586395.1_ASM2258639v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/586/395/GCF_022586395.1_ASM2258639v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6039","SAMN15665239","PRJNA649052","GCA_015274505.1","Contig",2.52312,31.8,,"JACGPC01",29,2231,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/505/GCA_015274505.1_ASM1527450v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/505/GCF_015274505.1_ASM1527450v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6049","SAMN15665249","PRJNA649052","GCA_015274275.1","Contig",2.53885,32,,"JACGPM01",34,2255,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/275/GCA_015274275.1_ASM1527427v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/275/GCF_015274275.1_ASM1527427v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6035","SAMN15665244","PRJNA649052","GCA_015274385.1","Contig",2.52124,31.8,,"JACGPH01",27,2232,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/385/GCA_015274385.1_ASM1527438v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/385/GCF_015274385.1_ASM1527438v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R5993","SAMN15665294","PRJNA649052","GCA_015273415.1","Contig",2.47293,31.9,,"JACGRD01",28,2189,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/415/GCA_015273415.1_ASM1527341v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/415/GCF_015273415.1_ASM1527341v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","APC 3768","SAMN10929290","PRJNA521309","GCA_009898025.1","Contig",2.43674,32,,"SHGN01",38,2163,"2020-01-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/898/025/GCA_009898025.1_ASM989802v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/025/GCF_009898025.1_ASM989802v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","KM183","SAMN21849944","PRJNA636233","GCA_021190595.1","Contig",2.52725,32.1,,"JAIWMW01",61,2303,"2021-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/190/595/GCA_021190595.1_ASM2119059v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/190/595/GCF_021190595.1_ASM2119059v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","ABKVB","SAMN17729839","PRJNA694925","GCA_022352895.1","Contig",2.45429,32,,"JAKSAH01",39,2224,"2022-02-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/352/895/GCA_022352895.1_ASM2235289v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/352/895/GCF_022352895.1_ASM2235289v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","SNUC 1378","SAMN06172988","PRJNA342349","GCA_003577845.1","Contig",2.46732,32.1,,"QXSS01",97,2232,"2018-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/577/845/GCA_003577845.1_ASM357784v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/845/GCF_003577845.1_ASM357784v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","ABKUY","SAMN17729836","PRJNA694925","GCA_022352985.1","Contig",2.54582,32,,"JAKSAK01",28,2307,"2022-02-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/352/985/GCA_022352985.1_ASM2235298v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/352/985/GCF_022352985.1_ASM2235298v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0179","SAMN11792339","PRJNA543692","GCA_007678235.1","Scaffold",2.5265,31.9,,"VEEE01",65,2311,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/678/235/GCA_007678235.1_ASM767823v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/678/235/GCF_007678235.1_ASM767823v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R5949","SAMN15665274","PRJNA649052","GCA_015273805.1","Contig",2.57715,31.9,,"JACGQL01",33,2288,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/805/GCA_015273805.1_ASM1527380v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/805/GCF_015273805.1_ASM1527380v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","8904-3","SAMN19114536","PRJNA609060","GCA_021367675.1","Contig",2.483,32,,"JAHCOA01",44,2263,"2022-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/367/675/GCA_021367675.1_ASM2136767v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/367/675/GCF_021367675.1_ASM2136767v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","R6014","SAMN15665229","PRJNA649052","GCA_015274785.1","Contig",2.44608,31.9,,"JACGOS01",32,2183,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/785/GCA_015274785.1_ASM1527478v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/785/GCF_015274785.1_ASM1527478v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","DE0523","SAMN11792683","PRJNA543692","GCA_007666645.1","Scaffold",2.48766,32,,"VDPO01",37,2246,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/645/GCA_007666645.1_ASM766664v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/645/GCF_007666645.1_ASM766664v1"
