reference,querry,ani,alignment_coverage,primary_cluster
Shom_DM02G07_acrmi.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795031,0.4897400820793434,0
Shom_DM02G12_adjtp.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7970480000000001,0.4893917963224894,0
Shom_DM02H05_adjtr.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7960729999999999,0.4685408299866131,0
Shom_DM03A10_adjwd.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7966570000000001,0.4843304843304843,0
Shom_DM12A09_acrls.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.794396,0.48830409356725146,0
Shom_DM12F06_acrlt.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795523,0.47644683714670255,0
Shom_DM12F12_acrlu.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.793331,0.46820027063599456,0
Shom_DM18D10_acrlg.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795061,0.49182561307901906,0
Shom_DM18F06_acrli.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795528,0.48667601683029454,0
Shom_DM21B05_acrlk.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.794439,0.483739837398374,0
Shom_DM21C01_acrmb.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.794958,0.470189701897019,0
Shom_DM21C12_acrmd.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.796005,0.4637482900136799,0
Shom_DM21D06_acrlw.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.793956,0.46769662921348315,0
Shom_DM22B12_adjtw.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795514,0.48797736916548795,0
Shom_DM24G02_adjwb.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7956300000000001,0.45241199478487615,0
Shom_DM24H08_adjuc.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7943770000000001,0.4630606860158311,0
Shom_DM25G05_acrll.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7953140000000001,0.465954606141522,0
Shom_DM25H12_adjuh.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.794274,0.4649350649350649,0
Shom_DM27C08_acrmm.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795659,0.4889502762430939,0
Shom_DM31A10_adjun.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7971349999999999,0.4838709677419355,0
Shom_DM31B10_acrlx.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7952899999999999,0.47761194029850745,0
Shom_DM31D12_adjum.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.793442,0.48777173913043476,0
Shom_DM31G11_adjuo.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7961750000000001,0.4705056179775281,0
Shom_DM32C02_adjur.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795719,0.42719614921780985,0
Shom_DM32D02_acrln.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7961490000000001,0.47106325706594887,0
Shom_DM32D12_adjuq.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.792973,0.5207182320441989,0
Shom_DM33A05_acrlo.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.796738,0.4920863309352518,0
Shom_DM33B12_adjuu.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.793498,0.47354497354497355,0
Shom_DM34G04_adjux.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7959510000000001,0.4597222222222222,0
Shom_DM37E12_adjva.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7978660000000001,0.48633093525179855,0
Shom_DM40D01_adjvb.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7933910000000001,0.5014577259475219,0
Shom_DM40D04_adjvc.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.796835,0.46582984658298465,0
Shom_DM41A09_adjwc.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7942199999999999,0.48476454293628807,0
Shom_DM41C02_adjvd.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.794275,0.4867021276595745,0
Shom_DM41C04_adjve.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.7945749999999999,0.4958100558659218,0
Shom_DM41C05_adjvf.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.793801,0.4909344490934449,0
Shom_DM41C06_adjvg.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795964,0.5023400936037441,0
Shom_DM41C08_adjvh.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.795543,0.5171428571428571,0
iT_Sepi_28B01_adqgz.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.9648399999999999,0.9097560975609756,0
iT_Shom_28A10_adqgy.spades.pilon.fasta,Scap_2C01_adjxa.spades.pilon.fasta,0.9647830000000001,0.8898203592814371,0
Scap_29E04_admrq.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.9651770000000001,0.9381313131313131,0
Scap_2C01_adjxa.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.965692,0.9343434343434344,0
Scap_2C12_admry.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,1.0,0.9975278121137207,0
Scap_58D05_admsf.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.9648220000000001,0.9443037974683545,0
Scap_6C02_admrz.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.9652379999999999,0.9417721518987342,0
Scap_6C05_admrp.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.965649,0.9191176470588235,0
Scap_9C11_admsb.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.993466,0.9458483754512635,0
Scap_DM01A05_adqhl.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.99111,0.9447779111644657,0
Scap_DM12A11_adjwy.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.992524,0.9426129426129426,0
Scap_DM16A07_adjwm.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.964381,0.9358024691358025,0
Scap_DM18D08_adqhn.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.993134,0.9507389162561576,0
Scap_DM21F09_adjwi.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.9640430000000001,0.94375,0
Scap_DM21G11_adqhb.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.992734,0.9498777506112469,0
Scap_DM21G12_adqhc.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.992765,0.9660804020100503,0
Scap_DM23E01_adqhd.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.964786,0.9436795994993742,0
Scap_DM23E05_adjwz.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.966178,0.9258793969849246,0
Scap_DM28A07_adqhg.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.993227,0.9673776662484316,0
Scap_DM34E02_adjwg.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.992825,0.9356014580801945,0
Scap_DM3F02_admsi.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.9645990000000001,0.9491094147582697,0
Scap_LM7D7_adjwo.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.993081,0.9471153846153846,0
Sepi_1A04_aaacx.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8039419999999999,0.5997596153846154,0
Sepi_1C01_aaadb.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.808913,0.5898673100120627,0
Sepi_28C09_adqbb.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8066970000000001,0.6138364779874214,0
Sepi_2A01_aaada.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8059000000000001,0.6073697585768743,0
Sepi_2C10_adqax.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8064230000000001,0.6014943960149439,0
Sepi_2D07_adqav.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8063330000000001,0.6132315521628499,0
Sepi_2E07_adqca.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.808535,0.5849753694581281,0
Sepi_2d12_aaacm.newbler.fasta,Scap_2C12_admry.spades.pilon.fasta,0.805029,0.5964912280701754,0
Sepi_2g06_aaadj.newbler.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8057989999999999,0.5964912280701754,0
Sepi_30A07_adqaz.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8046179999999999,0.6209068010075567,0
Sepi_3A01_adqba.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806758,0.614713216957606,0
Sepi_3C06_adqau.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806092,0.6227621483375959,0
Sepi_3D11_aaadi.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806057,0.5975757575757575,0
Sepi_3a11_aaacy.newbler.fasta,Scap_2C12_admry.spades.pilon.fasta,0.804464,0.5956151035322778,0
Sepi_58D03_CD110_abkva.masurca.fasta,Scap_2C12_admry.spades.pilon.fasta,0.807002,0.5577596266044341,0
Sepi_58D04_CD111_abkvb.masurca.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8057089999999999,0.6081582200247219,0
Sepi_58F01_CD113_abkvc.PB_DATA.fasta,Scap_2C12_admry.spades.pilon.fasta,0.805192,0.5705882352941176,0
Sepi_5A02_aaacn.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806173,0.5901840490797546,0
Sepi_5B11_aaacu.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806388,0.6044499381953028,0
Sepi_5C04_adqcd.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.805642,0.5984943538268507,0
Sepi_5c01_aaadf.PB_DATA.fasta,Scap_2C12_admry.spades.pilon.fasta,0.80797,0.5610328638497653,0
Sepi_61B02_CD145_abkvk.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806724,0.6014943960149439,0
Sepi_63G02_CD188_abkvp.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8070269999999999,0.610062893081761,0
Sepi_6A01_aaade.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.805581,0.6089743589743589,0
Sepi_6B08_adqbd.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8081910000000001,0.5987261146496815,0
Sepi_6C06_aaadd.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8071639999999999,0.6225490196078431,0
Sepi_6C08_adqgp.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.80863,0.5980271270036991,0
Sepi_6E08_adqas.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.807928,0.5881656804733728,0
Sepi_6d05_aaacq.newbler.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8071769999999999,0.5799522673031027,0
Sepi_7B05_aaacr.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806279,0.6057571964956195,0
Sepi_7a07_aaadh.newbler.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8054720000000001,0.6166666666666667,0
Sepi_8C10_adqcb.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.805836,0.6243455497382199,0
Sepi_9B05_adqbz.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8066490000000001,0.5947955390334573,0
Sepi_9D01_adqay.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8059470000000001,0.5962962962962963,0
Sepi_9d05_aaacv.PB_DATA.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8071290000000001,0.5944645006016848,0
Sepi_DM12G05_adqbe.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.805916,0.6165413533834586,0
Sepi_DM12H06_adqgx.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.80605,0.6022167487684729,0
Sepi_DM1B01_adqbi.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.804117,0.5919899874843555,0
Sepi_DM21A02_adqcf.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8083,0.6038882138517618,0
Sepi_DM21B07_adqbg.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8074460000000001,0.6014669926650367,0
Sepi_DM21C07_adqbp.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806666,0.6096938775510204,0
Sepi_DM23A02_adqbl.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806312,0.5985221674876847,0
Sepi_DM23C12_adqgr.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806291,0.6111817026683609,0
Sepi_DM23E02_adqgs.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8038190000000001,0.5628019323671497,0
Sepi_DM23E06_adqgt.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.80754,0.5887392900856793,0
Sepi_DM24B02_adqcg.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.804434,0.6172370088719898,0
Sepi_DM24B03_adqbk.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8074020000000001,0.5741399762752076,0
Sepi_DM39F06_adqgu.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8069729999999999,0.6012422360248447,0
Sepi_DM3A08_adqbj.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.806241,0.595771144278607,0
Shom_1B10_acrmu.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7998080000000001,0.4603174603174603,0
Shom_28B02_adjvw.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.799038,0.46225165562913906,0
Shom_29E11_acrmt.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7964950000000001,0.46862483311081443,0
Shom_2B10_adjvn.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798608,0.4971830985915493,0
Shom_2B11_adjvo.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7994929999999999,0.4631578947368421,0
Shom_2D11_acrmr.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798314,0.46408839779005523,0
Shom_2F01_adjvq.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798796,0.4886211512717537,0
Shom_2F05_acvwe.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.796871,0.49859154929577465,0
Shom_2F07_acvwf.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.79913,0.485054347826087,0
Shom_2F10_acvwh.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7960590000000001,0.4845222072678331,0
Shom_5A08_acrmp.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.799496,0.48678720445062584,0
Shom_6C071_adjvt.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797388,0.4908321579689704,0
Shom_8B11_acrmo.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7948489999999999,0.5167883211678832,0
Shom_8D02_acrlp.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797468,0.4939271255060729,0
Shom_8D04_acrlq.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797903,0.4827109266943292,0
Shom_8D05_adjvr.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.8003589999999999,0.4604715672676838,0
Shom_DM02E06_acrlf.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798651,0.48693259972489683,0
Shom_DM02G07_acrmi.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798888,0.47606019151846785,0
Shom_DM02G12_adjtp.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7994970000000001,0.5007072135785007,0
Shom_DM02H05_adjtr.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7981199999999999,0.4685408299866131,0
Shom_DM03A10_adjwd.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.799152,0.48148148148148145,0
Shom_DM12A09_acrls.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7973680000000001,0.4780701754385965,0
Shom_DM12F06_acrlt.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797319,0.4791386271870794,0
Shom_DM12F12_acrlu.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.79769,0.4709066305818674,0
Shom_DM18D10_acrlg.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.796204,0.502724795640327,0
Shom_DM18F06_acrli.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798755,0.5007012622720898,0
Shom_DM21B05_acrlk.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797077,0.489159891598916,0
Shom_DM21C01_acrmb.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797458,0.4878048780487805,0
Shom_DM21C12_acrmd.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.799741,0.46238030095759236,0
Shom_DM21D06_acrlw.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.795176,0.49719101123595505,0
Shom_DM22B12_adjtw.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.79854,0.49363507779349364,0
Shom_DM24G02_adjwb.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797693,0.4498044328552803,0
Shom_DM24H08_adjuc.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7982630000000001,0.47757255936675463,0
Shom_DM25G05_acrll.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.794846,0.49132176234979974,0
Shom_DM25H12_adjuh.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7972920000000001,0.4636363636363636,0
Shom_DM27C08_acrmm.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.796359,0.505524861878453,0
Shom_DM31A10_adjun.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.79814,0.4796633941093969,0
Shom_DM31B10_acrlx.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.799192,0.46404341926729986,0
Shom_DM31D12_adjum.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.795475,0.49728260869565216,0
Shom_DM31G11_adjuo.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.796714,0.5,0
Shom_DM32C02_adjur.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7968930000000001,0.4428399518652226,0
Shom_DM32D02_acrln.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.795887,0.48855989232839836,0
Shom_DM32D12_adjuq.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7959080000000001,0.5069060773480663,0
Shom_DM33A05_acrlo.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798169,0.5050359712230216,0
Shom_DM33B12_adjuu.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7968940000000001,0.4603174603174603,0
Shom_DM34G04_adjux.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797098,0.4861111111111111,0
Shom_DM37E12_adjva.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.799438,0.48633093525179855,0
Shom_DM40D01_adjvb.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.7981919999999999,0.49416909620991256,0
Shom_DM40D04_adjvc.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798208,0.4839609483960948,0
Shom_DM41A09_adjwc.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797622,0.4806094182825485,0
Shom_DM41C02_adjvd.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.796494,0.4867021276595745,0
Shom_DM41C04_adjve.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798841,0.48743016759776536,0
Shom_DM41C05_adjvf.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.796718,0.4909344490934449,0
Shom_DM41C06_adjvg.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.798223,0.514820592823713,0
Shom_DM41C08_adjvh.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.797343,0.49714285714285716,0
iT_Sepi_28B01_adqgz.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.992841,0.9414634146341463,0
iT_Shom_28A10_adqgy.spades.pilon.fasta,Scap_2C12_admry.spades.pilon.fasta,0.9924550000000001,0.9233532934131736,0
Scap_29E04_admrq.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.998925,0.9886363636363636,0
Scap_2C01_adjxa.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.9981300000000001,0.9797979797979798,0
Scap_2C12_admry.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.965391,0.9122373300370828,0
Scap_58D05_admsf.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,1.0,1.0,0
Scap_6C02_admrz.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.9982380000000001,0.9860759493670886,0
Scap_6C05_admrp.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.9969929999999999,0.9485294117647058,0
Scap_9C11_admsb.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.965943,0.8856799037304453,0
Scap_DM01A05_adqhl.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.964649,0.8955582232893158,0
Scap_DM12A11_adjwy.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.965036,0.9072039072039072,0
Scap_DM16A07_adjwm.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.995429,0.9641975308641976,0
Scap_DM18D08_adqhn.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.964534,0.9273399014778325,0
Scap_DM21F09_adjwi.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.999336,0.96875,0
Scap_DM21G11_adqhb.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.964534,0.9156479217603912,0
Scap_DM21G12_adqhc.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.9645910000000001,0.9409547738693468,0
Scap_DM23E01_adqhd.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.997174,0.9624530663329162,0
Scap_DM23E05_adjwz.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.99738,0.9736180904522613,0
Scap_DM28A07_adqhg.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.964015,0.9435382685069009,0
Scap_DM34E02_adjwg.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.9639679999999999,0.9113001215066828,0
Scap_DM3F02_admsi.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.999003,0.9885496183206107,0
Scap_LM7D7_adjwo.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.965283,0.8990384615384616,0
Sepi_1A04_aaacx.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.808173,0.5841346153846154,0
Sepi_1C01_aaadb.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.807302,0.5826296743063932,0
Sepi_28C09_adqbb.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.806139,0.610062893081761,0
Sepi_2A01_aaada.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.807281,0.613722998729352,0
Sepi_2C10_adqax.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.808329,0.6014943960149439,0
Sepi_2D07_adqav.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.805333,0.6221374045801527,0
Sepi_2E07_adqca.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.8087829999999999,0.5812807881773399,0
Sepi_2d12_aaacm.newbler.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.8084950000000001,0.581453634085213,0
Sepi_2g06_aaadj.newbler.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.807193,0.606516290726817,0
Sepi_30A07_adqaz.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.806746,0.5906801007556675,0
Sepi_3A01_adqba.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.808443,0.5835411471321695,0
Sepi_3C06_adqau.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.807628,0.6176470588235294,0
Sepi_3D11_aaadi.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.805416,0.5781818181818181,0
Sepi_3a11_aaacy.newbler.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.8066119999999999,0.5700365408038977,0
Sepi_58D03_CD110_abkva.masurca.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.80688,0.5472578763127188,0
Sepi_58D04_CD111_abkvb.masurca.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.805857,0.619283065512979,0
Sepi_58F01_CD113_abkvc.PB_DATA.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.806943,0.5894117647058823,0
Sepi_5A02_aaacn.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.805727,0.5680981595092025,0
Sepi_5B11_aaacu.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.806238,0.6093943139678616,0
Sepi_5C04_adqcd.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.8060689999999999,0.6010037641154329,0
Sepi_5c01_aaadf.PB_DATA.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.8097629999999999,0.568075117370892,0
Sepi_61B02_CD145_abkvk.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.806681,0.6114570361145704,0
Sepi_63G02_CD188_abkvp.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.808253,0.5937106918238994,0
Sepi_6A01_aaade.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.805169,0.6192307692307693,0
Sepi_6B08_adqbd.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.8068089999999999,0.5949044585987261,0
Sepi_6C06_aaadd.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.805493,0.5906862745098039,0
Sepi_6C08_adqgp.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.80872,0.5906288532675709,0
Sepi_6E08_adqas.spades.pilon.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.807712,0.5798816568047337,0
Sepi_6d05_aaacq.newbler.fasta,Scap_58D05_admsf.spades.pilon.fasta,0.805291,0.5620525059665871,0
